,horas_total_duracao,linha_Jet Airways,dia_voo,mes_voo,linha_Jet Airways Business,linha_Multiple carriers,linha_Air India,destino_Delhi,min_partida,hora_chegada,hora_partida,min_chegada,destino_New Delhi,destino_Hyderabad,origem_Mumbai,linha_IndiGo,origem_Banglore,linha_Vistara,origem_Delhi
1130,3.0,0,18,5,0,0,1,0,10,17,14,10,0,0,0,0,0,0,1
1131,5.5,1,6,6,0,0,0,0,5,12,7,35,0,0,0,0,0,0,1
1132,19.916666666666668,1,24,5,0,0,0,0,5,19,23,0,0,0,0,0,0,0,1
1133,4.5,0,24,4,0,0,0,0,45,13,8,15,0,0,0,0,0,0,1
1134,12.583333333333334,0,3,3,0,1,0,0,0,1,13,35,0,0,0,0,0,0,1
1135,23.416666666666668,0,3,1,0,0,1,0,30,23,0,55,1,0,0,0,1,0,0
1136,22.666666666666668,1,21,5,0,0,0,0,10,19,21,50,0,0,0,0,0,0,0
1137,10.583333333333334,0,21,3,0,0,0,0,0,1,15,35,0,0,0,1,0,0,1
1138,2.8333333333333335,0,27,4,0,0,0,1,10,13,10,0,0,0,0,1,1,0,0
1139,19.416666666666668,0,21,5,0,0,1,0,0,5,10,25,0,0,0,0,0,0,0
1140,8.0,0,3,3,0,1,0,0,0,21,13,0,0,0,0,0,0,0,1
1141,1.4166666666666667,1,24,5,0,0,0,0,55,4,2,20,0,1,1,0,0,0,0
1142,24.75,1,24,5,0,0,0,0,0,20,20,45,0,0,0,0,0,0,0
1143,3.0,0,4,6,0,0,0,1,55,19,16,55,0,0,0,1,1,0,0
1144,8.0,0,3,12,0,0,1,0,50,19,11,50,1,0,0,0,1,0,0
1145,7.416666666666667,0,4,1,0,0,1,0,50,13,5,15,0,0,0,0,0,0,0
1146,2.9166666666666665,0,24,6,0,0,0,1,10,0,21,5,0,0,0,0,1,0,0
1147,24.0,1,27,3,0,0,0,0,45,19,19,45,0,0,0,0,0,0,1
1148,1.5,0,6,12,0,0,0,0,10,10,9,40,0,1,1,1,0,0,0
1149,8.666666666666666,0,4,1,0,0,0,0,35,17,8,15,0,0,0,0,0,0,0
1150,5.0,0,3,6,0,0,0,0,0,21,16,0,0,0,0,1,0,0,1
1151,27.583333333333332,1,18,5,0,0,0,0,0,12,9,35,0,0,0,0,0,0,1
1152,24.75,1,6,6,0,0,0,0,15,19,18,0,0,0,0,0,0,0,1
1153,14.083333333333334,0,21,3,0,1,0,0,45,18,4,50,0,0,0,0,0,0,1
1154,1.4166666666666667,1,6,1,0,0,0,0,5,8,7,30,0,1,1,0,0,0,0
1155,19.5,1,24,5,0,0,0,0,30,12,16,0,0,0,0,0,0,0,0
1156,9.833333333333334,1,15,5,0,0,0,0,30,16,6,20,0,0,0,0,0,0,0
1157,6.5,1,21,3,0,0,0,0,50,12,5,20,1,0,0,0,1,0,0
1158,2.5,0,18,6,0,0,0,0,15,17,15,45,0,0,0,1,0,0,0
1159,24.583333333333332,0,3,3,0,0,1,0,15,8,8,50,1,0,0,0,1,0,0
1160,12.416666666666666,0,3,1,0,0,1,0,30,22,10,55,1,0,0,0,1,0,0
1161,11.25,0,27,3,0,0,0,0,55,16,4,10,0,0,0,1,0,0,1
1162,13.416666666666666,1,6,9,0,0,0,0,0,4,15,25,0,0,0,0,0,0,1
1163,18.5,1,3,6,0,0,0,0,55,11,16,25,1,0,0,0,1,0,0
1164,9.333333333333334,0,6,3,0,0,0,0,50,16,6,10,0,0,0,1,0,0,1
1165,6.583333333333333,1,27,3,0,0,0,0,50,4,21,25,0,0,0,0,0,0,1
1166,2.75,0,21,4,0,0,1,1,0,19,17,45,0,0,0,0,1,0,0
1167,1.5,0,3,3,0,0,0,0,55,18,16,25,0,1,1,1,0,0,0
1168,8.416666666666666,1,15,5,0,0,0,0,35,18,9,0,0,0,0,0,0,0,0
1169,2.3333333333333335,0,5,3,0,0,0,0,45,20,17,5,0,0,0,0,0,1,0
1170,13.5,1,27,6,0,0,0,0,30,19,5,0,0,0,0,0,0,0,1
1171,8.333333333333334,0,6,12,0,0,0,0,10,1,17,30,0,0,0,1,0,0,1
1172,12.25,0,27,3,0,0,1,0,0,19,7,15,0,0,0,0,0,0,1
1173,1.25,0,4,1,0,0,1,0,30,20,19,45,0,1,1,0,0,0,0
1174,7.083333333333333,1,27,6,0,0,0,0,30,12,5,35,0,0,0,0,0,0,1
1175,3.0,1,18,4,0,0,0,1,10,10,7,10,0,0,0,0,1,0,0
1176,1.3333333333333333,0,3,3,0,0,1,0,20,7,6,40,0,1,1,0,0,0,0
1177,6.416666666666667,0,6,12,0,0,0,0,0,23,17,25,0,0,0,0,0,1,0
1178,2.5,0,4,9,0,0,0,0,55,22,19,25,0,0,0,0,0,0,0
1179,2.9166666666666665,0,6,3,0,0,0,1,25,21,18,20,0,0,0,1,1,0,0
1180,13.5,0,27,5,0,0,0,0,30,21,7,0,0,0,0,1,0,0,1
1181,5.5,1,5,12,0,0,0,0,30,12,6,0,0,0,0,0,0,0,0
1182,13.916666666666666,0,5,9,0,1,0,0,5,21,7,0,0,0,0,0,0,0,1
1183,1.5,0,6,9,0,0,0,0,35,4,2,5,0,1,1,1,0,0,0
1184,2.3333333333333335,0,15,6,0,0,0,0,45,17,14,5,0,0,0,1,0,0,0
1185,26.833333333333332,1,24,5,0,0,0,0,30,9,6,20,0,0,0,0,0,0,0
1186,15.0,0,21,3,0,0,0,0,0,21,6,0,0,0,0,0,0,0,1
1187,2.5,0,27,5,0,0,1,0,15,16,14,45,0,0,0,0,0,0,0
1188,6.416666666666667,0,6,12,0,1,0,0,45,16,9,10,0,0,0,0,0,0,1
1189,2.3333333333333335,0,21,6,0,0,0,0,5,0,22,25,0,0,0,1,0,0,0
1190,2.3333333333333335,0,3,6,0,0,0,0,15,7,5,35,0,0,0,1,0,0,0
1191,11.416666666666666,1,15,5,0,0,0,0,25,19,8,50,0,0,0,0,0,0,0
1192,11.25,0,24,3,0,0,1,0,50,21,9,5,0,0,0,0,0,0,0
1193,8.583333333333334,0,27,3,0,0,0,0,35,16,7,10,0,0,0,1,0,0,1
1194,11.25,0,27,3,0,0,1,0,0,19,8,15,0,0,0,0,0,0,1
1195,9.416666666666666,0,6,12,0,1,0,0,5,22,13,30,0,0,0,0,0,0,1
1196,2.75,0,27,3,0,0,0,0,35,12,9,20,0,0,0,1,0,0,0
1197,12.5,1,3,9,0,0,0,0,55,4,15,25,0,0,0,0,0,0,1
1198,15.0,0,15,6,0,1,0,0,0,21,6,0,0,0,0,0,0,0,1
1199,12.416666666666666,1,3,12,0,0,0,0,55,21,8,20,1,0,0,0,1,0,0
1200,7.0,0,24,6,0,1,0,0,0,21,14,0,0,0,0,0,0,0,1
1201,2.8333333333333335,0,27,5,0,0,1,1,20,16,13,10,0,0,0,0,1,0,0
1202,16.75,1,6,6,0,0,0,0,15,19,2,0,0,0,0,0,0,0,1
1203,14.416666666666666,0,6,12,0,0,0,0,20,10,20,45,0,0,0,0,0,1,0
1204,9.833333333333334,1,5,12,0,0,0,0,30,16,6,20,0,0,0,0,0,0,0
1205,8.333333333333334,0,21,5,0,0,1,0,55,19,10,15,0,0,0,0,0,0,1
1206,21.916666666666668,1,27,3,0,0,0,0,50,19,21,45,0,0,0,0,0,0,1
1207,23.5,0,21,3,0,0,1,0,45,19,19,15,0,0,0,0,0,0,1
1208,13.25,0,6,1,0,0,1,0,45,23,9,0,0,0,0,0,0,0,1
1209,16.083333333333332,0,3,6,0,0,1,0,55,22,5,0,0,1,1,0,0,0,0
1210,27.583333333333332,0,6,9,0,0,0,0,10,10,7,45,0,0,0,0,0,1,0
1211,3.25,0,4,3,0,0,0,0,20,17,14,35,0,0,0,1,0,0,1
1212,5.25,0,5,9,0,0,0,0,0,2,21,15,0,0,0,1,0,0,0
1213,21.583333333333332,1,18,5,0,0,0,0,0,12,15,35,0,0,0,0,0,0,1
1214,13.333333333333334,1,5,6,0,0,0,0,55,8,18,15,0,0,0,0,0,0,0
1215,25.0,1,21,5,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0
1216,2.3333333333333335,0,5,6,0,0,0,0,45,20,17,5,0,0,0,0,0,0,0
1217,23.75,1,27,5,0,0,0,0,15,19,19,0,0,0,0,0,0,0,1
1218,15.166666666666666,1,6,9,0,0,0,0,25,12,21,35,0,0,0,0,0,0,1
1219,24.916666666666668,1,6,12,0,0,0,0,55,19,18,50,0,0,0,0,0,0,0
1220,14.916666666666666,0,27,5,0,0,0,0,35,22,7,30,0,0,0,1,0,0,1
1221,2.8333333333333335,0,21,5,0,0,0,1,30,12,9,20,0,0,0,0,1,0,0
1222,2.6666666666666665,0,24,6,0,0,0,1,0,9,7,40,0,0,0,0,1,1,0
1223,2.8333333333333335,0,27,3,0,0,1,0,10,8,5,0,0,0,0,0,0,0,1
1224,4.833333333333333,0,15,6,0,0,0,0,10,20,15,0,0,0,0,1,0,0,1
1225,2.4166666666666665,0,5,12,0,0,0,0,15,7,5,40,0,0,0,1,0,0,0
1226,2.9166666666666665,1,5,9,0,0,0,1,10,14,11,5,0,0,0,0,1,0,0
1227,5.333333333333333,0,24,6,0,0,1,0,40,23,17,0,0,0,0,0,0,0,1
1228,20.166666666666668,0,21,3,0,0,1,0,15,9,13,25,0,0,0,0,0,0,1
1229,8.0,0,21,5,0,1,0,0,0,21,13,0,0,0,0,0,0,0,1
1230,24.75,1,4,1,0,0,0,0,15,19,18,0,0,0,0,0,0,0,1
1231,8.583333333333334,0,18,5,0,0,0,0,35,16,7,10,0,0,0,1,0,0,1
1232,2.5833333333333335,0,6,1,0,0,0,0,15,0,22,50,0,0,0,1,0,0,0
1233,5.0,1,15,4,0,0,0,0,0,19,14,0,0,0,0,0,0,0,1
1234,22.5,0,24,5,0,0,0,0,20,18,20,50,0,0,0,0,0,1,0
1235,1.4166666666666667,0,18,3,0,0,0,0,0,13,12,25,0,1,1,1,0,0,0
1236,1.5,1,6,6,0,0,0,0,35,21,19,5,0,1,1,0,0,0,0
1237,2.5,0,21,5,0,0,0,0,10,19,17,40,0,0,0,0,0,0,0
1238,2.3333333333333335,0,24,3,0,0,0,0,5,0,22,25,0,0,0,1,0,0,0
1239,19.916666666666668,0,5,1,0,0,1,0,0,7,12,55,0,0,0,0,0,0,0
1240,6.833333333333333,0,15,3,0,0,1,0,30,16,9,20,1,0,0,0,1,0,0
1241,2.5,0,5,1,0,0,0,0,55,22,19,25,0,0,0,0,0,0,0
1242,2.6666666666666665,0,27,5,0,0,0,1,0,9,7,40,0,0,0,0,1,1,0
1243,2.75,0,24,6,0,0,1,1,10,8,6,55,0,0,0,0,1,0,0
1244,23.5,0,27,5,0,0,1,0,45,19,19,15,0,0,0,0,0,0,1
1245,3.0,1,4,6,0,0,0,1,50,22,19,50,0,0,0,0,1,0,0
1246,2.5,0,24,4,0,0,0,0,10,19,17,40,0,0,0,0,0,0,0
1247,2.5833333333333335,0,27,6,0,0,0,0,35,12,9,10,0,0,0,1,0,0,0
1248,2.5,0,5,12,0,0,0,0,55,22,19,25,0,0,0,0,0,0,0
1249,10.25,0,24,6,0,1,0,0,45,19,8,0,0,0,0,0,0,0,1
1250,6.166666666666667,0,27,6,0,0,0,0,25,13,7,35,0,0,0,0,0,0,1
1251,24.0,0,18,5,0,0,1,0,35,14,14,35,0,0,0,0,0,0,0
1252,2.6666666666666665,0,5,3,0,0,0,1,55,8,5,35,0,0,0,0,1,0,0
1253,14.916666666666666,0,18,5,0,0,0,0,35,1,10,30,0,0,0,1,0,0,1
1254,1.5,0,5,12,0,0,0,0,0,13,12,30,0,1,1,1,0,0,0
1255,6.333333333333333,1,18,3,0,0,0,0,55,15,8,15,1,0,0,0,1,0,0
1256,1.5,0,5,12,0,0,0,0,45,7,5,15,0,1,1,0,0,0,0
1257,23.0,1,3,6,0,0,0,0,50,16,17,50,0,1,1,0,0,0,0
1258,10.916666666666666,1,27,3,0,0,0,0,30,4,17,25,0,0,0,0,0,0,1
1259,13.25,0,3,12,0,0,1,0,35,14,1,50,0,1,1,0,0,0,0
1260,8.666666666666666,0,21,5,0,0,0,0,35,17,8,15,0,0,0,0,0,0,0
1261,24.0,0,15,5,0,0,0,0,20,20,20,20,0,0,0,0,0,1,0
1262,16.833333333333332,0,21,3,0,0,1,0,10,23,6,0,0,0,0,0,0,0,1
1263,25.0,1,5,9,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0
1264,13.5,1,4,9,0,0,0,0,5,12,23,35,0,0,0,0,0,0,1
1265,23.0,0,6,3,0,0,1,0,15,19,20,15,0,0,0,0,0,0,1
1266,6.583333333333333,1,6,9,0,0,0,0,0,23,17,35,0,0,0,0,0,0,0
1267,12.25,0,3,6,0,0,1,0,0,19,7,15,0,0,0,0,0,0,1
1268,14.333333333333334,0,27,3,0,0,0,0,40,21,6,0,0,0,0,1,0,0,1
1269,26.583333333333332,0,6,3,0,0,1,0,40,19,16,15,0,0,0,0,0,0,1
1270,14.0,1,5,6,0,0,0,0,35,23,9,35,0,0,0,0,0,0,0
1271,2.3333333333333335,0,21,5,0,0,0,0,35,21,19,55,0,0,0,1,0,0,0
1272,9.833333333333334,1,5,6,0,0,0,0,30,16,6,20,0,0,0,0,0,0,0
1273,20.25,1,5,1,0,0,0,0,25,4,8,40,0,0,0,0,0,0,0
1274,23.75,1,6,1,0,0,0,0,15,19,19,0,0,0,0,0,0,0,1
1275,2.75,1,27,5,0,0,0,1,0,8,6,45,0,0,0,0,1,0,0
1276,2.5,0,18,4,0,0,0,0,50,1,22,20,0,0,0,0,0,0,0
1277,24.083333333333332,1,3,6,0,0,0,0,55,9,8,0,1,0,0,0,1,0,0
1278,23.75,1,6,1,0,0,0,0,15,19,19,0,0,0,0,0,0,0,1
1279,26.25,1,24,5,0,0,0,0,5,16,14,20,0,0,0,0,0,0,0
1280,22.083333333333332,1,6,6,0,0,0,0,55,19,20,0,0,0,0,0,0,0,1
1281,2.5833333333333335,0,24,4,0,0,0,0,20,12,10,55,0,0,0,0,0,0,0
1282,2.8333333333333335,0,4,9,0,0,0,1,0,22,20,50,0,0,0,1,1,0,0
1283,10.5,0,6,3,0,1,0,0,0,1,15,30,0,0,0,0,0,0,1
1284,1.5833333333333335,0,6,3,0,0,0,0,5,21,20,40,0,1,1,1,0,0,0
1285,8.0,0,15,6,0,1,0,0,0,21,13,0,0,0,0,0,0,0,1
1286,6.166666666666667,0,3,6,0,0,0,0,10,22,16,20,0,0,0,1,0,0,1
1287,2.8333333333333335,0,24,3,0,0,0,0,55,21,18,45,1,0,0,1,1,0,0
1288,3.25,1,27,5,0,0,0,0,0,14,11,15,0,0,0,0,0,0,1
1289,3.25,0,6,3,0,0,0,0,25,17,14,40,0,0,0,1,0,0,1
1290,10.333333333333334,1,6,6,0,0,0,0,15,12,2,35,0,0,0,0,0,0,1
1291,3.1666666666666665,0,5,12,0,0,0,0,0,9,6,10,0,0,0,0,0,1,1
1292,26.083333333333332,0,3,6,0,0,1,0,10,8,6,15,0,0,0,0,0,0,1
1293,16.083333333333332,0,24,5,0,0,0,0,0,9,17,5,0,0,0,0,0,1,0
1294,2.9166666666666665,0,24,4,0,0,0,1,55,21,18,50,0,0,0,1,1,0,0
1295,2.8333333333333335,0,3,3,0,0,0,0,0,15,13,50,1,0,0,1,1,0,0
1296,28.333333333333332,0,15,5,0,0,1,0,25,13,9,45,0,0,0,0,0,0,0
1297,2.3333333333333335,0,5,12,0,0,0,0,5,0,22,25,0,0,0,1,0,0,0
1298,21.5,1,3,6,0,0,0,0,50,20,22,20,1,0,0,0,1,0,0
1299,38.25,0,6,12,0,0,1,0,0,19,5,15,0,0,0,0,0,0,1
1300,1.5,1,4,3,0,0,0,0,20,11,10,50,0,1,1,0,0,0,0
1301,2.3333333333333335,0,18,6,0,0,0,0,20,0,22,40,0,0,0,0,0,0,0
1302,2.9166666666666665,0,24,3,0,0,0,0,20,0,21,15,1,0,0,1,1,0,0
1303,11.666666666666666,0,3,3,0,1,0,0,55,1,13,35,0,0,0,0,0,0,1
1304,7.25,1,15,5,0,0,0,0,20,17,10,35,0,0,0,0,0,0,0
1305,9.416666666666666,0,3,6,0,1,0,0,35,21,11,0,0,0,0,0,0,0,1
1306,11.25,0,6,9,0,0,1,0,50,21,9,5,0,0,0,0,0,0,0
1307,7.25,1,18,3,0,0,0,0,55,16,8,10,1,0,0,0,1,0,0
1308,4.5,0,27,3,0,0,0,0,45,13,8,15,0,0,0,0,0,0,1
1309,24.916666666666668,1,4,1,0,0,0,0,55,19,18,50,0,0,0,0,0,0,0
1310,1.5,0,6,6,0,0,0,0,45,7,5,15,0,1,1,0,0,0,0
1311,24.666666666666668,1,6,9,0,0,0,0,25,21,20,5,0,0,0,0,0,0,0
1312,2.5833333333333335,0,24,3,0,0,0,0,30,12,9,5,0,0,0,0,0,0,0
1313,9.25,0,21,3,0,1,0,0,0,19,10,15,0,0,0,0,0,0,1
1314,7.5,1,24,6,0,0,0,0,55,4,20,25,0,0,0,0,0,0,1
1315,8.666666666666666,1,6,6,0,0,0,0,45,4,19,25,0,0,0,0,0,0,1
1316,12.75,0,6,9,0,0,1,0,40,9,20,25,0,0,0,0,0,0,1
1317,2.5833333333333335,0,24,4,0,0,0,1,0,19,17,35,0,0,0,0,1,1,0
1318,30.333333333333332,0,24,6,0,0,1,0,55,19,12,15,0,0,0,0,0,0,1
1319,12.166666666666666,1,21,5,0,0,0,0,30,4,16,40,0,0,0,0,0,0,0
1320,2.3333333333333335,0,6,9,0,0,0,0,45,20,17,5,0,0,0,0,0,1,0
1321,2.9166666666666665,1,27,4,0,0,0,1,15,18,15,10,0,0,0,0,1,0,0
1322,5.5,0,6,6,0,0,0,0,55,21,15,25,0,0,0,0,0,0,0
1323,6.333333333333333,0,5,9,0,0,0,0,10,22,16,30,0,0,0,1,0,0,1
1324,14.416666666666666,1,15,5,0,0,0,0,55,9,18,20,0,0,0,0,0,0,0
1325,7.333333333333333,0,4,9,0,1,0,0,0,13,6,20,0,0,0,0,0,0,1
1326,2.8333333333333335,0,6,12,0,0,0,1,30,11,8,20,0,0,0,1,1,0,0
1327,1.3333333333333333,0,21,6,0,0,1,0,5,22,21,25,0,1,1,0,0,0,0
1328,12.75,0,4,1,0,0,0,0,20,9,20,5,0,0,0,0,0,1,0
1329,5.25,0,3,9,0,0,1,0,45,23,17,0,0,0,0,0,0,0,1
1330,10.333333333333334,1,6,3,0,0,0,0,15,12,2,35,0,0,0,0,0,0,1
1331,2.5,0,18,5,0,0,0,0,55,17,14,25,0,0,0,0,0,0,0
1332,10.666666666666666,0,6,6,0,1,0,0,20,21,10,0,0,0,0,0,0,0,1
1333,9.833333333333334,0,5,6,0,0,1,0,0,21,12,50,0,0,0,0,0,0,0
1334,5.5,1,6,12,0,0,0,0,30,12,6,0,0,0,0,0,0,0,0
1335,15.0,1,3,6,0,0,0,0,5,5,14,5,1,0,0,0,1,0,0
1336,9.25,0,3,6,0,0,1,0,0,19,10,15,0,0,0,0,0,0,1
1337,2.4166666666666665,0,4,6,0,0,0,0,0,11,9,25,0,0,0,0,0,0,0
1338,15.166666666666666,0,24,6,0,1,0,0,50,19,3,0,0,0,0,0,0,0,1
1339,10.25,0,21,3,0,1,0,0,0,19,9,15,0,0,0,0,0,0,1
1340,6.416666666666667,0,6,6,0,1,0,0,50,19,12,15,0,0,0,0,0,0,1
1341,1.5,0,5,9,0,0,0,0,45,7,5,15,0,1,1,0,0,0,0
1342,30.333333333333332,0,6,6,0,0,1,0,55,19,12,15,0,0,0,0,0,0,1
1343,5.083333333333333,0,24,6,0,0,0,0,30,4,23,35,0,0,0,1,0,0,1
1344,12.916666666666666,1,21,5,0,0,0,0,10,10,21,5,0,0,0,0,0,0,0
1345,2.75,0,6,9,0,0,0,1,55,23,20,40,0,0,0,0,1,0,0
1346,10.5,0,21,5,0,0,0,0,0,1,15,30,0,0,0,1,0,0,1
1347,9.5,1,24,5,0,0,0,0,5,23,14,35,0,0,0,0,0,0,0
1348,1.3333333333333333,0,4,3,0,0,1,0,5,22,21,25,0,1,1,0,0,0,0
1349,8.916666666666666,1,6,6,0,0,0,0,30,4,19,25,0,0,0,0,0,0,1
1350,21.666666666666668,1,6,9,0,0,0,0,45,4,6,25,0,0,0,0,0,0,1
1351,10.416666666666666,0,3,3,0,0,0,0,55,22,11,20,0,0,0,1,0,0,1
1352,14.083333333333334,0,3,6,0,0,1,0,40,23,9,45,0,1,1,0,0,0,0
1353,2.25,0,3,9,0,0,0,0,20,10,8,35,0,0,0,0,0,0,0
1354,2.75,0,27,4,0,0,0,1,30,22,19,15,0,0,0,0,1,1,0
1355,12.583333333333334,0,21,3,0,1,0,0,0,1,13,35,0,0,0,0,0,0,1
1356,6.166666666666667,0,15,6,0,0,0,0,25,13,7,35,0,0,0,0,0,0,1
1357,29.333333333333332,1,27,6,0,0,0,0,5,4,23,25,0,0,0,0,0,0,1
1358,2.5833333333333335,0,24,3,0,0,0,0,20,12,10,55,0,0,0,0,0,0,0
1359,2.75,0,24,4,0,0,0,1,5,8,6,50,0,0,0,1,1,0,0
1360,24.916666666666668,1,5,12,0,0,0,0,55,19,18,50,0,0,0,0,0,0,0
1361,23.0,0,15,6,0,0,1,0,15,19,20,15,0,0,0,0,0,0,1
1362,13.75,0,3,3,0,0,0,0,35,22,8,20,0,0,0,1,0,0,1
1363,11.5,1,4,1,0,0,0,0,35,21,9,5,0,0,0,0,0,0,0
1364,5.5,1,6,6,0,0,0,0,30,12,6,0,0,0,0,0,0,0,0
1365,15.583333333333334,0,21,3,0,1,0,0,0,1,10,35,0,0,0,0,0,0,1
1366,10.5,0,6,9,0,1,0,0,30,19,8,0,0,0,0,0,0,0,1
1367,13.333333333333334,1,6,12,0,0,0,0,55,8,18,15,0,0,0,0,0,0,0
1368,12.0,0,6,12,0,0,0,0,40,10,22,40,0,0,0,0,0,0,0
1369,2.5833333333333335,0,6,3,0,0,0,0,40,7,4,15,0,0,0,1,0,0,0
1370,2.5,0,6,3,0,0,0,0,25,16,14,55,0,0,0,1,0,0,0
1371,15.333333333333334,0,5,12,0,0,1,0,0,1,10,20,0,0,0,0,0,0,0
1372,20.416666666666668,1,27,3,0,0,0,0,0,4,8,25,0,0,0,0,0,0,1
1373,9.583333333333334,0,5,9,0,0,0,0,25,21,11,0,0,0,0,1,0,0,1
1374,1.5,1,4,3,0,0,0,0,35,21,19,5,0,1,1,0,0,0,0
1375,11.916666666666666,1,6,3,0,0,0,0,5,19,7,0,0,0,0,0,0,0,1
1376,28.833333333333332,0,27,5,0,0,1,0,25,19,14,15,0,0,0,0,0,0,1
1377,7.583333333333333,0,18,5,0,1,0,0,40,19,11,15,0,0,0,0,0,0,1
1378,13.166666666666666,0,21,5,0,0,0,0,10,20,7,20,0,0,0,0,0,1,0
1379,2.8333333333333335,0,4,12,0,0,0,1,10,13,10,0,0,0,0,1,1,0,0
1380,8.666666666666666,0,27,6,0,1,0,0,35,19,10,15,0,0,0,0,0,0,1
1381,9.833333333333334,1,6,9,0,0,0,0,25,18,8,15,0,0,0,0,0,0,0
1382,12.75,0,4,1,0,0,1,0,40,9,20,25,0,0,0,0,0,0,1
1383,2.5,0,4,12,0,0,0,0,50,1,22,20,0,0,0,0,0,0,0
1384,9.0,1,27,5,0,0,0,0,0,19,10,0,0,0,0,0,0,0,1
1385,8.5,1,6,12,0,0,0,0,5,22,14,35,0,0,0,0,0,0,0
1386,23.416666666666668,1,24,3,0,0,0,0,55,16,16,20,0,0,0,0,0,0,0
1387,14.5,0,21,4,0,0,0,0,55,22,7,25,0,0,0,0,0,0,1
1388,8.666666666666666,1,21,3,0,0,0,0,45,4,19,25,0,0,0,0,0,0,1
1389,9.5,0,6,6,0,1,0,0,30,21,11,0,0,0,0,0,0,0,1
1390,2.9166666666666665,0,3,3,0,0,0,0,0,22,20,55,1,0,0,1,1,0,0
1391,2.3333333333333335,0,27,6,0,0,0,0,45,20,17,5,0,0,0,0,0,0,0
1392,11.25,0,5,9,0,0,1,0,50,21,9,5,0,0,0,0,0,0,0
1393,10.75,0,6,3,0,1,0,0,30,19,8,15,0,0,0,0,0,0,1
1394,21.333333333333332,1,3,1,0,0,0,0,5,11,14,25,1,0,0,0,1,0,0
1395,9.833333333333334,1,6,9,0,0,0,0,30,16,6,20,0,0,0,0,0,0,0
1396,11.25,0,21,3,0,0,1,0,0,19,8,15,0,0,0,0,0,0,1
1397,8.0,0,27,6,0,1,0,0,30,1,17,30,0,0,0,0,0,0,1
1398,7.916666666666667,1,18,5,0,0,0,0,25,16,8,20,0,0,0,0,0,0,0
1399,17.833333333333332,0,24,3,0,0,0,0,0,10,17,50,0,0,0,0,0,1,0
1400,2.5833333333333335,0,27,5,0,0,0,0,30,14,11,5,0,0,0,1,0,0,0
1401,3.25,0,24,6,0,0,0,0,20,17,14,35,0,0,0,1,0,0,1
1402,25.083333333333332,1,21,5,0,0,0,0,30,12,11,35,0,0,0,0,0,0,1
1403,2.5,0,27,6,0,0,0,0,25,16,14,55,0,0,0,1,0,0,0
1404,5.5,0,5,6,0,0,0,0,10,12,7,40,0,0,0,1,0,0,0
1405,3.0,0,27,6,0,0,0,1,55,19,16,55,0,0,0,1,1,0,0
1406,11.25,0,15,5,0,1,0,0,0,19,8,15,0,0,0,0,0,0,1
1407,8.916666666666666,0,3,9,0,1,0,0,0,12,4,55,0,0,0,0,0,0,1
1408,23.666666666666668,0,3,3,0,0,1,0,45,9,9,25,0,0,0,0,0,0,1
1409,7.75,0,6,1,0,1,0,0,30,19,11,15,0,0,0,0,0,0,1
1410,2.3333333333333335,0,6,9,0,0,0,0,45,20,17,5,0,0,0,0,0,0,0
1411,2.75,0,18,4,0,0,0,1,5,8,6,50,0,0,0,1,1,0,0
1412,5.25,0,6,6,0,0,0,0,5,20,15,20,0,0,0,0,0,0,0
1413,8.333333333333334,0,3,6,1,0,0,0,5,4,20,25,0,0,0,0,0,0,1
1414,1.5,1,5,12,0,0,0,0,20,11,10,50,0,1,1,0,0,0,0
1415,8.416666666666666,1,21,5,0,0,0,0,0,4,20,25,0,0,0,0,0,0,1
1416,2.9166666666666665,0,27,6,0,0,0,1,10,10,7,5,0,0,0,1,1,0,0
1417,6.583333333333333,0,3,9,0,1,0,0,0,1,19,35,0,0,0,0,0,0,1
1418,4.666666666666667,0,4,1,0,0,0,0,35,22,17,15,0,0,0,1,0,0,0
1419,3.1666666666666665,0,4,1,0,0,0,0,40,17,14,50,0,0,0,0,0,1,1
1420,2.75,0,5,12,0,0,0,1,55,23,20,40,0,0,0,0,1,0,0
1421,16.0,1,24,5,0,0,0,0,0,12,20,0,0,0,0,0,0,0,0
1422,20.416666666666668,1,21,3,0,0,0,0,0,4,8,25,0,0,0,0,0,0,1
1423,16.083333333333332,0,5,6,0,0,0,0,0,9,17,5,0,0,0,0,0,1,0
1424,2.9166666666666665,1,4,9,0,0,0,1,10,14,11,5,0,0,0,0,1,0,0
1425,12.25,1,24,5,0,0,0,0,0,8,20,15,0,0,0,0,0,0,0
1426,7.0,0,6,12,0,1,0,0,0,21,14,0,0,0,0,0,0,0,1
1427,15.333333333333334,0,21,3,0,0,1,0,0,13,22,20,1,0,0,0,1,0,0
1428,27.083333333333332,0,6,12,0,0,1,0,50,8,5,55,0,0,0,0,0,0,0
1429,1.5,0,21,5,0,0,0,0,0,13,12,30,0,1,1,1,0,0,0
1430,5.583333333333333,1,6,3,0,0,0,0,50,4,22,25,0,0,0,0,0,0,1
1431,1.5,1,5,6,0,0,0,0,20,11,10,50,0,1,1,0,0,0,0
1432,24.75,1,6,9,0,0,0,0,0,20,20,45,0,0,0,0,0,0,0
1433,17.916666666666668,1,5,12,0,0,0,0,0,10,17,55,0,0,0,0,0,0,0
